Entity,Type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#prefLabel,
http://purl.obolibrary.org/obo/RO_0000052,ObjectProperty,,,
http://purl.obolibrary.org/obo/RO_0000053,ObjectProperty,"'has characteristic'",,
http://purl.obolibrary.org/obo/RO_0000056,ObjectProperty,"'participates in'",,
http://purl.obolibrary.org/obo/RO_0000057,ObjectProperty,"'has participant'",,
http://purl.obolibrary.org/obo/RO_0000058,ObjectProperty,"'is concretized as'",,
http://purl.obolibrary.org/obo/RO_0000059,ObjectProperty,"'concretizes'",,
http://purl.obolibrary.org/obo/RO_0000079,ObjectProperty,"'function of'",,
http://purl.obolibrary.org/obo/RO_0000085,ObjectProperty,"'has function'",,
http://purl.obolibrary.org/obo/RO_0000086,ObjectProperty,"'has quality'",,
http://purl.obolibrary.org/obo/RO_0000087,ObjectProperty,"'has role'",,
http://purl.obolibrary.org/obo/RO_0000091,ObjectProperty,"'has disposition'",,
http://purl.obolibrary.org/obo/RO_0000092,ObjectProperty,"'disposition of'",,
http://purl.obolibrary.org/obo/RO_0001000,ObjectProperty,"'derives from'",,
http://purl.obolibrary.org/obo/RO_0001001,ObjectProperty,"'derives into'",,
http://purl.obolibrary.org/obo/RO_0001018,ObjectProperty,"'contained in'",,
http://purl.obolibrary.org/obo/RO_0001019,ObjectProperty,"'contains'",,
http://purl.obolibrary.org/obo/RO_0002233,ObjectProperty,"'has input'",,
http://purl.obolibrary.org/obo/RO_0002234,ObjectProperty,"'has output'",,
http://purl.obolibrary.org/obo/RO_0002505,ObjectProperty,"'has intermediate'",,
http://purl.obolibrary.org/obo/RO_0003000,ObjectProperty,"'produces'",,
http://purl.obolibrary.org/obo/RO_0003001,ObjectProperty,"'produced by'",,
http://purl.obolibrary.org/obo/is_unit_of,ObjectProperty,,,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002000,ObjectProperty,"'is about'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002001,ObjectProperty,"'characteristics of'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002002,ObjectProperty,"'role of'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002003,ObjectProperty,"'quality of'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002004,ObjectProperty,"'has part'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002005,ObjectProperty,"'part of'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002006,ObjectProperty,"'2D boundary of'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002007,ObjectProperty,"'has 2D boundary'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002008,ObjectProperty,"'provides input for'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCOObjectProperty_00002102,ObjectProperty,"'is quality specified as'",,
http://www.w3.org/2002/07/owl#topObjectProperty,ObjectProperty,,,
http://purl.obolibrary.org/obo/IAO_0000004,DataProperty,"'has measurement value'",,
http://purl.obolibrary.org/obo/RO_0002029,DataProperty,"'has increased age-specific mortality rate'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000028,NamedIndividual,"'Chlorobenzene'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000029,NamedIndividual,"'Ethanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000030,NamedIndividual,"'IPA'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000031,NamedIndividual,"'Water'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000032,NamedIndividual,"'1-Butanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000033,NamedIndividual,"'2-Methoxy Ethanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000035,NamedIndividual,"'Chloroform'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000036,NamedIndividual,"'Dichlorobenzene'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000037,NamedIndividual,"'n-Butyl Alcohol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000038,NamedIndividual,"'2-Butanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000039,NamedIndividual,"'1-Butanol Ethanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000040,NamedIndividual,"'Acetonitil'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000041,NamedIndividual,"'Acetonitrile'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000042,NamedIndividual,"'Acetyl Aceton'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000043,NamedIndividual,"'Anhydrous 1-Butanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000044,NamedIndividual,"'Anisole'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000045,NamedIndividual,"'a-Terpineol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000046,NamedIndividual,"'Butanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000047,NamedIndividual,"'DCB'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000048,NamedIndividual,"'Distilled Water'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000049,NamedIndividual,"'DMF'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000050,NamedIndividual,"'Ethanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000051,NamedIndividual,"'Ethanol Amine'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000052,NamedIndividual,"'Ethyl Alcohol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000053,NamedIndividual,"'Ethyl Cellulose'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000054,NamedIndividual,"'HCl'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000056,NamedIndividual,"'Isopropyl Alcohol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000057,NamedIndividual,"'Lauric Acid'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000058,NamedIndividual,"'Methanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000059,NamedIndividual,"'NaOH Aqueous Solution'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000060,NamedIndividual,"'n-Butanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000061,NamedIndividual,"'n-Butyl Alcohol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000062,NamedIndividual,"'Nitric Acid'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000063,NamedIndividual,"'Octane'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000064,NamedIndividual,"'OP'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000065,NamedIndividual,"'P25'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000066,NamedIndividual,"'Polyethylene Glycol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000067,NamedIndividual,"'TAA'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000068,NamedIndividual,"'Terpineol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000069,NamedIndividual,"'Tetralin'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000070,NamedIndividual,"'TiO2-np'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000071,NamedIndividual,"'Trifluor Ethanol'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00000072,NamedIndividual,"'TritonX-100'",,
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001038,NamedIndividual,,"'Mechanical Scrubbing'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001039,NamedIndividual,,"'HCL'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001048,NamedIndividual,,"'Aceton cleaning'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001049,NamedIndividual,,"'DI Water cleaning'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001050,NamedIndividual,,"'Isopropanol cleaning'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001051,NamedIndividual,,"'Mucasol cleaning'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001052,NamedIndividual,,"'Scrubbing'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001053,NamedIndividual,,"'Lead iodide'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001086,NamedIndividual,,"'pin'",
http://www.semanticweb.org/ot2661/ontologies/2022/8/TFSCO#TFSCONamedIndividual_00001087,NamedIndividual,,"'nip'",
http://purl.obolibrary.org/obo/IAO_0000111,AnnotationProperty,"'editor preferred term'",,
http://purl.obolibrary.org/obo/IAO_0000112,AnnotationProperty,"'example of usage'",,
http://purl.obolibrary.org/obo/IAO_0000114,AnnotationProperty,"'has curation status'",,
http://purl.obolibrary.org/obo/IAO_0000115,AnnotationProperty,"'definition'",,
http://purl.obolibrary.org/obo/IAO_0000116,AnnotationProperty,"'editor note'",,
http://purl.obolibrary.org/obo/IAO_0000117,AnnotationProperty,"'term editor'",,
http://purl.obolibrary.org/obo/IAO_0000118,AnnotationProperty,,,
http://purl.obolibrary.org/obo/IAO_0000119,AnnotationProperty,"'definition source'",,
http://purl.obolibrary.org/obo/IAO_0000232,AnnotationProperty,,,
http://purl.obolibrary.org/obo/IAO_0000233,AnnotationProperty,"'term tracker item'",,
http://purl.obolibrary.org/obo/IAO_0000234,AnnotationProperty,"'ontology term requester'",,
http://purl.obolibrary.org/obo/IAO_0000412,AnnotationProperty,"'imported from'",,
http://purl.obolibrary.org/obo/IAO_0000425,AnnotationProperty,"'expand assertion to'",,
http://purl.obolibrary.org/obo/IAO_0000426,AnnotationProperty,,,
http://purl.obolibrary.org/obo/IAO_0000589,AnnotationProperty,"'OBO foundry unique label'",,
http://purl.obolibrary.org/obo/IAO_0000600,AnnotationProperty,"'elucidation'",,
http://purl.obolibrary.org/obo/IAO_0006011,AnnotationProperty,"'may be identical to'",,
http://purl.obolibrary.org/obo/IAO_0010000,AnnotationProperty,"'has axiom label'",,
http://purl.obolibrary.org/obo/IAO_0100001,AnnotationProperty,"'term replaced by'",,
http://purl.obolibrary.org/obo/OBI_0001847,AnnotationProperty,,,
http://purl.obolibrary.org/obo/OBI_9991118,AnnotationProperty,,,
http://purl.obolibrary.org/obo/OMO_0002000,AnnotationProperty,,,
http://purl.obolibrary.org/obo/RO_0001900,AnnotationProperty,,,
http://purl.obolibrary.org/obo/RO_0002161,AnnotationProperty,"'never in taxon'",,
http://purl.obolibrary.org/obo/RO_0002171,AnnotationProperty,"'mutually spatially disjoint with'",,
http://purl.obolibrary.org/obo/RO_0002172,AnnotationProperty,"'taxonomic class assertion'",,
http://purl.obolibrary.org/obo/RO_0002173,AnnotationProperty,"'ambiguous for taxon'",,
http://purl.obolibrary.org/obo/RO_0002174,AnnotationProperty,"'dubious for taxon'",,
http://purl.obolibrary.org/obo/RO_0002175,AnnotationProperty,"'present in taxon'",,
http://purl.obolibrary.org/obo/RO_0002259,AnnotationProperty,"'defined by inverse'",,
http://purl.obolibrary.org/obo/RO_0002416,AnnotationProperty,"'logical macro assertion'",,
http://purl.obolibrary.org/obo/RO_0002419,AnnotationProperty,"'annotation property cardinality'",,
http://purl.obolibrary.org/obo/RO_0002420,AnnotationProperty,"'logical macro assertion on a class'",,
http://purl.obolibrary.org/obo/RO_0002421,AnnotationProperty,"'logical macro assertion on a property'",,
http://purl.obolibrary.org/obo/RO_0002422,AnnotationProperty,"'logical macro assertion on an object property'",,
http://purl.obolibrary.org/obo/RO_0002423,AnnotationProperty,"'logical macro assertion on an annotation property'",,
http://purl.obolibrary.org/obo/RO_0002474,AnnotationProperty,"'dispositional interpretation'",,
http://purl.obolibrary.org/obo/RO_0002475,AnnotationProperty,"'has no connections with'",,
http://purl.obolibrary.org/obo/RO_0002483,AnnotationProperty,"'inherited annotation property'",,
http://purl.obolibrary.org/obo/RO_0002484,AnnotationProperty,"'curator guidance link'",,
http://purl.obolibrary.org/obo/RO_0002504,AnnotationProperty,"'always present in taxon'",,
http://purl.obolibrary.org/obo/RO_0002535,AnnotationProperty,"'temporal logical macro assertion on a class'",,
http://purl.obolibrary.org/obo/RO_0002536,AnnotationProperty,"'measurement property has unit'",,
http://purl.obolibrary.org/obo/RO_0002537,AnnotationProperty,"'has start time value'",,
http://purl.obolibrary.org/obo/RO_0002538,AnnotationProperty,"'has end time value'",,
http://purl.obolibrary.org/obo/RO_0002539,AnnotationProperty,"'start, days post fertilization'",,
http://purl.obolibrary.org/obo/RO_0002540,AnnotationProperty,"'end, days post fertilization'",,
http://purl.obolibrary.org/obo/RO_0002541,AnnotationProperty,"'start, years post birth'",,
http://purl.obolibrary.org/obo/RO_0002542,AnnotationProperty,"'end, years post birth'",,
http://purl.obolibrary.org/obo/RO_0002543,AnnotationProperty,"'start, months post birth'",,
http://purl.obolibrary.org/obo/RO_0002544,AnnotationProperty,"'end, months post birth'",,
http://purl.obolibrary.org/obo/RO_0002545,AnnotationProperty,"'month of gestation'",,
http://purl.obolibrary.org/obo/RO_0002546,AnnotationProperty,"'has developmental stage marker'",,
http://purl.obolibrary.org/obo/RO_0002547,AnnotationProperty,"'start, days post coitum'",,
http://purl.obolibrary.org/obo/RO_0002548,AnnotationProperty,"'end, days post coitum'",,
http://purl.obolibrary.org/obo/RO_0002549,AnnotationProperty,"'start, weeks post birth'",,
http://purl.obolibrary.org/obo/RO_0002550,AnnotationProperty,"'end, weeks post birth'",,
http://purl.obolibrary.org/obo/RO_0002560,AnnotationProperty,"'is asymmetric relational form of process class'",,
http://purl.obolibrary.org/obo/RO_0002561,AnnotationProperty,"'is symmetric relational form of process class'",,
http://purl.obolibrary.org/obo/RO_0002562,AnnotationProperty,"'is relational form of process class'",,
http://purl.obolibrary.org/obo/RO_0002575,AnnotationProperty,"'is direct form of'",,
http://purl.obolibrary.org/obo/RO_0002579,AnnotationProperty,"'is indirect form of'",,
http://purl.obolibrary.org/obo/RO_0002580,AnnotationProperty,"'logical macro assertion on an axiom'",,
http://purl.obolibrary.org/obo/RO_0002581,AnnotationProperty,"'is a defining property chain axiom'",,
http://purl.obolibrary.org/obo/RO_0002582,AnnotationProperty,"'is a defining property chain axiom where second argument is reflexive'",,
http://purl.obolibrary.org/obo/RO_0002594,AnnotationProperty,"'is relational form of a class'",,
http://purl.obolibrary.org/obo/RO_0002601,AnnotationProperty,"'logical macro assertion involving identity'",,
http://purl.obolibrary.org/obo/RO_0002602,AnnotationProperty,"'in approximate one to one relationship with'",,
http://purl.obolibrary.org/obo/RO_0002603,AnnotationProperty,"'is approximately equivalent to'",,
http://purl.obolibrary.org/obo/RO_0002604,AnnotationProperty,"'is opposite of'",,
http://purl.obolibrary.org/obo/RO_0002605,AnnotationProperty,"'is indistinguishable from'",,
http://purl.obolibrary.org/obo/RO_0002611,AnnotationProperty,"'evidential logical macro assertion on an axiom'",,
http://purl.obolibrary.org/obo/RO_0002612,AnnotationProperty,"'axiom has evidence'",,
http://purl.obolibrary.org/obo/RO_0002613,AnnotationProperty,"'axiom contradicted by evidence'",,
http://purl.obolibrary.org/obo/RO_0002617,AnnotationProperty,"'is representative IRI for equivalence set'",,
http://purl.obolibrary.org/obo/RO_0004036,AnnotationProperty,"'nominally disjoint with'",,
http://purl.obolibrary.org/obo/RO_0004048,AnnotationProperty,"'is directional form of'",,
http://purl.obolibrary.org/obo/RO_0004049,AnnotationProperty,"'is positive form of'",,
http://purl.obolibrary.org/obo/RO_0004050,AnnotationProperty,"'is negative form of'",,
http://purl.obolibrary.org/obo/RO_0040042,AnnotationProperty,"'is homeomorphic for'",,
http://purl.obolibrary.org/obo/valid_for_go_annotation_extension,AnnotationProperty,"'valid_for_go_annotation_extension'",,
http://purl.obolibrary.org/obo/valid_for_go_gp2term,AnnotationProperty,"'valid_for_go_gp2term'",,
http://purl.obolibrary.org/obo/valid_for_go_ontology,AnnotationProperty,"'valid_for_go_ontology'",,
http://purl.obolibrary.org/obo/valid_for_gocam,AnnotationProperty,"'valid_for_gocam'",,
http://purl.obolibrary.org/obo/pato#seeAlso,AnnotationProperty,,,
http://purl.obolibrary.org/obo/ro/subsets#ro-eco,AnnotationProperty,"'eco subset'",,
http://purl.org/dc/elements/1.1/creator,AnnotationProperty,,,
http://purl.org/dc/elements/1.1/date,AnnotationProperty,,,
http://purl.org/dc/elements/1.1/description,AnnotationProperty,,,
http://purl.org/dc/elements/1.1/license,AnnotationProperty,,,
http://purl.org/dc/elements/1.1/source,AnnotationProperty,,,
http://purl.org/dc/elements/1.1/title,AnnotationProperty,,,
http://purl.org/dc/terms/conformsTo,AnnotationProperty,,,
http://purl.org/dc/terms/contributor,AnnotationProperty,,,
http://purl.org/dc/terms/creator,AnnotationProperty,,,
http://purl.org/dc/terms/description,AnnotationProperty,,,
http://purl.org/dc/terms/license,AnnotationProperty,,,
http://purl.org/dc/terms/source,AnnotationProperty,,,
http://purl.org/dc/terms/title,AnnotationProperty,,,
http://purl.org/spar/cito/citesAsAuthority,AnnotationProperty,,,
http://swrl.stanford.edu/ontologies/3.3/swrla.owl#isRuleEnabled,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#SubsetProperty,AnnotationProperty,"'subset_property'",,
http://www.geneontology.org/formats/oboInOwl#created_by,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#creation_date,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#editor_note,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#hasDbXref,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,AnnotationProperty,"'has_narrow_synonym'",,
http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#hasSynonymType,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#id,AnnotationProperty,,,
http://www.geneontology.org/formats/oboInOwl#inSubset,AnnotationProperty,"'in_subset'",,
http://www.geneontology.org/formats/oboInOwl#source,AnnotationProperty,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/alternativeLabel,AnnotationProperty,,,
http://www.w3.org/2000/01/rdf-schema#comment,AnnotationProperty,,,
http://www.w3.org/2000/01/rdf-schema#isDefinedBy,AnnotationProperty,,,
http://www.w3.org/2000/01/rdf-schema#label,AnnotationProperty,,,
http://www.w3.org/2000/01/rdf-schema#seeAlso,AnnotationProperty,,,
http://www.w3.org/2002/07/owl#deprecated,AnnotationProperty,,,
http://www.w3.org/2002/07/owl#versionInfo,AnnotationProperty,,,
http://www.w3.org/2004/02/skos/core#closeMatch,AnnotationProperty,,,
http://www.w3.org/2004/02/skos/core#prefLabel,AnnotationProperty,,,
http://xmlns.com/foaf/0.1/homepage,AnnotationProperty,,,
oboInOwl:hasExactSynonym,AnnotationProperty,,,
http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,Datatype,,,
http://www.w3.org/2000/01/rdf-schema#Literal,Datatype,,,
http://www.w3.org/2001/XMLSchema#anyURI,Datatype,,,
http://www.w3.org/2001/XMLSchema#boolean,Datatype,,,
http://www.w3.org/2001/XMLSchema#dateTime,Datatype,,,
http://www.w3.org/2001/XMLSchema#double,Datatype,,,
http://www.w3.org/2001/XMLSchema#short,Datatype,,,
